time,value
3.180501465095227770e-02,5.799140334653868356e-01
3.180587774497265624e-02,6.988686171137927783e-01
3.180674083899303478e-02,7.284355883186528491e-01
3.180760393301341332e-02,5.451671751895552642e-01
3.180846702703379186e-02,5.881336424204005597e-01
3.180933012105417040e-02,4.420695032757370746e-01
3.181019321507454894e-02,7.332887571412571859e-01
3.181105630909492749e-02,6.472170501339301607e-01
3.181191940311530603e-02,6.184335315712048420e-01
3.181278249713568457e-02,7.081243886002036581e-01
3.181364559115606311e-02,5.565439919967737348e-01
3.181450868517644165e-02,5.050439082748079400e-01
3.181537177919682019e-02,5.181043716511515296e-01
3.181623487321719873e-02,5.207440373683125401e-01
3.181709796723757727e-02,5.432197999132597488e-01
3.181796106125795581e-02,5.561674720437032038e-01
3.181882415527833435e-02,5.799274298297358854e-01
3.181968724929871289e-02,5.836957862105627282e-01
3.182055034331909144e-02,6.705335146150805947e-01
3.182141343733946998e-02,6.090931759153601632e-01
3.182227653135984852e-02,5.276228148760452319e-01
3.182313962538022706e-02,4.468212589793248424e-01
3.182400271940061254e-02,6.081107236424229123e-01
3.182486581342099108e-02,4.053873575747787839e-01
3.182572890744136962e-02,6.481231871353286822e-01
3.182659200146174816e-02,4.102422796513484071e-01
3.182745509548212670e-02,5.324106495781837367e-01
3.182831818950250524e-02,4.893532725969864661e-01
3.182918128352288378e-02,6.139424907008307342e-01
3.183004437754326232e-02,6.113470738789004155e-01
3.183090747156364086e-02,7.316284407445101667e-01
3.183177056558401941e-02,4.648229153894459231e-01
3.183263365960439795e-02,4.678137131195584386e-01
3.183349675362477649e-02,6.738586123776704184e-01
3.183435984764515503e-02,6.565937591291176600e-01
3.183522294166553357e-02,6.092029758187513799e-01
3.183608603568591211e-02,5.670463322531253958e-01
3.183694912970629065e-02,6.271261418691103096e-01
3.183781222372666919e-02,4.648538945313076542e-01
3.183867531774704773e-02,6.090795603838521366e-01
3.183953841176742627e-02,6.351211070025135630e-01
3.184040150578780481e-02,5.699694690691247123e-01
3.184126459980818336e-02,5.272233443906297889e-01
3.184212769382856190e-02,5.004646712184039892e-01
3.184299078784894044e-02,6.497812538618048528e-01
3.184385388186931898e-02,6.838786338518519914e-01
3.184471697588969752e-02,5.961945704691884451e-01
3.184558006991007606e-02,5.587541289309075898e-01
3.184644316393045460e-02,5.459114491646366307e-01
3.184730625795083314e-02,3.916768841850538641e-01
3.184816935197121168e-02,6.838305032887846968e-01
3.184903244599159022e-02,4.849045998371149802e-01
3.184989554001196876e-02,4.681522460688912202e-01
3.185075863403234731e-02,6.064902358728003762e-01
3.185162172805272585e-02,7.332499788534777574e-01
3.185248482207310439e-02,4.536704395913671584e-01
3.185334791609348293e-02,4.517447621730124596e-01
3.185421101011386147e-02,5.794915515233978187e-01
3.185507410413424001e-02,5.127352217818286206e-01
3.185593719815461855e-02,4.789669616073233271e-01
3.185680029217499709e-02,5.531788360969668306e-01
3.185766338619537563e-02,6.217675553172522518e-01
3.185852648021575417e-02,6.298382700699074466e-01
3.185938957423613271e-02,5.394040176039481826e-01
3.186025266825651125e-02,5.228358874425133029e-01
3.186111576227688980e-02,5.860364013518216675e-01
3.186197885629726834e-02,4.957442768198324634e-01
3.186284195031764688e-02,5.629349945709066771e-01
3.186370504433802542e-02,6.239108515887186179e-01
3.186456813835840396e-02,5.535946711159999145e-01
3.186543123237878250e-02,6.525115272439347969e-01
3.186629432639916104e-02,4.639997127736694704e-01
3.186715742041953958e-02,5.713535758010851451e-01
3.186802051443991812e-02,6.046815589931094914e-01
3.186888360846029666e-02,3.147504908457257611e-01
3.186974670248067520e-02,5.965776364385990682e-01
3.187060979650105375e-02,5.915948402935015116e-01
3.187147289052143229e-02,6.746179729334279562e-01
3.187233598454181083e-02,5.632754004302511497e-01
3.187319907856218937e-02,7.628512799476921957e-01
3.187406217258256791e-02,6.054371692415632111e-01
3.187492526660294645e-02,4.426158484466027887e-01
3.187578836062332499e-02,4.515920253404671070e-01
3.187665145464370353e-02,5.459350722994742444e-01
3.187751454866408207e-02,5.341343031261476249e-01
3.187837764268446061e-02,5.397283038621596418e-01
3.187924073670483915e-02,4.973555776786335314e-01
3.188010383072521770e-02,5.323368516017416008e-01
3.188096692474559624e-02,4.033983625460710876e-01
3.188183001876597478e-02,4.943166040577836040e-01
3.188269311278635332e-02,5.156462378119105461e-01
3.188355620680673186e-02,6.396130278535239189e-01
3.188441930082711040e-02,6.464843431876902136e-01
3.188528239484748894e-02,7.291750531977809757e-01
3.188614548886786748e-02,5.333045595861691801e-01
3.188700858288824602e-02,4.487816970885396550e-01
3.188787167690862456e-02,6.374528976055326979e-01
3.188873477092900310e-02,4.665112754990561328e-01
3.188959786494938164e-02,5.243817766520988410e-01
3.189046095896976019e-02,3.599085585511957452e-01
3.189132405299013873e-02,6.217006180081270372e-01
3.189218714701051727e-02,5.325005366556661013e-01
3.189305024103089581e-02,7.287016790693693347e-01
3.189391333505127435e-02,4.709790345116505184e-01
3.189477642907165289e-02,4.844291552611300067e-01
3.189563952309203143e-02,5.215912235695167043e-01
3.189650261711241691e-02,4.701164787867651573e-01
3.189736571113279545e-02,5.552394890888342482e-01
3.189822880515317399e-02,5.554365690872875572e-01
3.189909189917355253e-02,6.606138904834968351e-01
3.189995499319393107e-02,5.050403203344560055e-01
3.190081808721430962e-02,3.235838280998294403e-01
3.190168118123468816e-02,6.380746208511265394e-01
3.190254427525506670e-02,4.318301670610421028e-01
3.190340736927544524e-02,4.259065938613950664e-01
3.190427046329582378e-02,5.420419136623978451e-01
3.190513355731620232e-02,5.207131379498469714e-01
3.190599665133658086e-02,5.273982694660611648e-01
3.190685974535695940e-02,4.344736209839470398e-01
3.190772283937733794e-02,6.518804562665666547e-01
3.190858593339771648e-02,4.988529573571601761e-01
3.190944902741809502e-02,6.786968311440739754e-01
3.191031212143847356e-02,5.605078830678998925e-01
3.191117521545885211e-02,4.218393464713858787e-01
3.191203830947923065e-02,6.249176516555358107e-01
3.191290140349960919e-02,3.908127600660121770e-01
3.191376449751998773e-02,4.233938263296891380e-01
3.191462759154036627e-02,4.988606469454887060e-01
3.191549068556074481e-02,5.679820851528973868e-01
3.191635377958112335e-02,4.959646054294671313e-01
3.191721687360150189e-02,6.699463956924629482e-01
3.191807996762188043e-02,5.746310971057521089e-01
3.191894306164225897e-02,4.863608146126660037e-01
3.191980615566263751e-02,7.055037188540913551e-01
3.192066924968301606e-02,6.533939290728327798e-01
3.192153234370339460e-02,6.734168557051313231e-01
3.192239543772377314e-02,7.307152019003093635e-01
3.192325853174415168e-02,6.111811936815094715e-01
3.192412162576453022e-02,4.329542721038655007e-01
3.192498471978490876e-02,5.635768173579956963e-01
3.192584781380528730e-02,6.077138295131143675e-01
3.192671090782566584e-02,7.102417645399845547e-01
3.192757400184604438e-02,6.466838805859015382e-01
3.192843709586642292e-02,5.506922222103661779e-01
3.192930018988680146e-02,2.180934258167366302e-01
3.193016328390718001e-02,4.077820735289436893e-01
3.193102637792755855e-02,5.258376616508073642e-01
3.193188947194793709e-02,5.668360991794860748e-01
3.193275256596831563e-02,7.389872901404564987e-01
3.193361565998869417e-02,4.832493604280039823e-01
3.193447875400907271e-02,5.497822038813054979e-01
3.193534184802945125e-02,6.232495664090766940e-01
3.193620494204982979e-02,5.140811338004882547e-01
3.193706803607020833e-02,6.444944010936681789e-01
3.193793113009058687e-02,5.150769849089742447e-01
3.193879422411096541e-02,7.088825879517268724e-01
3.193965731813134395e-02,7.458138223733101757e-01
3.194052041215172250e-02,5.539678855186405126e-01
3.194138350617210104e-02,6.124436795086302121e-01
3.194224660019247958e-02,5.665104988888064463e-01
3.194310969421285812e-02,5.185865832790725882e-01
3.194397278823323666e-02,5.644772837154740097e-01
3.194483588225361520e-02,6.026197199316754016e-01
3.194569897627399374e-02,5.582831233636165180e-01
3.194656207029437228e-02,5.536795368875256917e-01
3.194742516431475082e-02,6.587485259928108627e-01
3.194828825833512936e-02,5.160145787328461742e-01
3.194915135235550790e-02,5.915215928468213757e-01
3.195001444637588645e-02,8.264048253930106336e-01
3.195087754039626499e-02,6.141335992075921402e-01
3.195174063441664353e-02,6.790787649989902253e-01
3.195260372843702207e-02,5.850774954489686985e-01
3.195346682245740061e-02,5.201220416545532244e-01
3.195432991647777915e-02,3.448981235239626519e-01
3.195519301049815769e-02,5.475416343300765210e-01
3.195605610451853623e-02,6.006621644130117899e-01
3.195691919853891477e-02,5.564457913005415035e-01
3.195778229255929331e-02,6.648777895628585899e-01
3.195864538657967185e-02,3.507579323636680346e-01
3.195950848060005040e-02,5.335402892998944990e-01
3.196037157462042894e-02,6.740671144782295343e-01
3.196123466864080748e-02,5.225073316498692888e-01
3.196209776266118602e-02,7.589790072938903398e-01
3.196296085668156456e-02,5.775809658625248311e-01
3.196382395070194310e-02,5.128503294425228454e-01
3.196468704472232164e-02,6.544175302717726295e-01
3.196555013874270018e-02,6.022570093812475989e-01
3.196641323276307872e-02,6.525860382747550315e-01
3.196727632678345726e-02,5.871058403050473107e-01
3.196813942080383580e-02,5.024410014403848379e-01
3.196900251482422128e-02,5.649955931921031294e-01
3.196986560884459982e-02,6.376586876865073528e-01
3.197072870286497837e-02,6.686054245257723183e-01
3.197159179688535691e-02,4.839023110127205762e-01
3.197245489090573545e-02,6.510034303131763123e-01
3.197331798492611399e-02,5.213021556219747943e-01
3.197418107894649253e-02,6.180887631928374537e-01
3.197504417296687107e-02,5.805157678092458529e-01
3.197590726698724961e-02,6.504557238172222755e-01
3.197677036100762815e-02,4.882431812692803463e-01
3.197763345502800669e-02,6.515165857996682020e-01
3.197849654904838523e-02,3.874638899767988698e-01
3.197935964306876377e-02,5.992567032993991738e-01
3.198022273708914232e-02,5.121341339704228446e-01
3.198108583110952086e-02,4.221023625461309825e-01
3.198194892512989940e-02,5.360454578562142691e-01
3.198281201915027794e-02,5.630544017496366127e-01
3.198367511317065648e-02,6.001563106006472248e-01
3.198453820719103502e-02,6.563440091529747500e-01
3.198540130121141356e-02,4.415851469087057612e-01
3.198626439523179210e-02,5.592137993392448658e-01
3.198712748925217064e-02,6.001829444402423386e-01
3.198799058327254918e-02,6.832244254582089393e-01
3.198885367729292772e-02,6.273127976724037769e-01
3.198971677131330626e-02,6.224675682993330295e-01
3.199057986533368481e-02,5.618914422469118986e-01
3.199144295935406335e-02,3.833780250046591176e-01
3.199230605337444189e-02,5.852780129859739278e-01
3.199316914739482043e-02,6.864827369191252027e-01
3.199403224141519897e-02,3.313164389404528176e-01
3.199489533543557751e-02,7.001549271048487233e-01
3.199575842945595605e-02,8.267354271287132850e-01
3.199662152347633459e-02,5.811905947735169775e-01
3.199748461749671313e-02,6.423834044455472014e-01
3.199834771151709167e-02,5.399209498669286234e-01
3.199921080553747021e-02,5.742435961505171216e-01
3.200007389955784876e-02,4.573184467595471370e-01
3.200093699357822730e-02,6.488405269659254238e-01
3.200180008759860584e-02,4.849682621385579817e-01
3.200266318161898438e-02,4.478365546852223766e-01
3.200352627563936292e-02,4.305296980941704654e-01
3.200438936965974146e-02,4.250630644445166362e-01
3.200525246368012000e-02,8.858301554769609787e-01
3.200611555770049854e-02,5.610221314806362880e-01
3.200697865172087708e-02,6.441003528494101404e-01
3.200784174574125562e-02,6.489423466995066780e-01
3.200870483976163416e-02,4.251699399192754303e-01
3.200956793378201271e-02,6.646999697403728202e-01
3.201043102780239125e-02,5.232789940575072185e-01
3.201129412182276979e-02,4.204479310990848484e-01
3.201215721584314833e-02,5.724066020010816214e-01
3.201302030986352687e-02,6.209423962048837842e-01
3.201388340388390541e-02,5.247061472675738081e-01
3.201474649790428395e-02,5.731553669817956997e-01
3.201560959192466249e-02,5.615014755316956041e-01
3.201647268594504103e-02,5.527718416867132278e-01
3.201733577996541957e-02,5.153772185751006596e-01
3.201819887398579811e-02,4.469979513535504156e-01
3.201906196800617665e-02,6.536809366158535806e-01
3.201992506202655520e-02,6.810179144948085295e-01
3.202078815604693374e-02,3.850703921256432016e-01
3.202165125006731228e-02,5.201483643172614135e-01
3.202251434408769082e-02,6.939752278182845791e-01
3.202337743810806936e-02,5.901952663877616523e-01
3.202424053212844790e-02,6.603139309895751374e-01
3.202510362614882644e-02,4.640877101841971997e-01
3.202596672016920498e-02,4.083986139475550559e-01
3.202682981418958352e-02,6.923458884887364606e-01
3.202769290820996206e-02,5.757841567469926813e-01
3.202855600223034060e-02,5.588220672758678065e-01
3.202941909625071915e-02,4.796684770650468943e-01
3.203028219027109769e-02,6.944098006840442316e-01
3.203114528429147623e-02,4.528416214042483290e-01
3.203200837831185477e-02,5.528932335535881037e-01
3.203287147233223331e-02,4.844728227538873111e-01
3.203373456635261185e-02,4.918396668569288144e-01
3.203459766037299039e-02,4.850345471963508071e-01
3.203546075439336893e-02,6.539752099597286872e-01
3.203632384841374747e-02,7.295599237916676749e-01
3.203718694243412601e-02,5.142162277786730407e-01
3.203805003645450455e-02,6.039126540078597616e-01
3.203891313047488310e-02,4.936885892130450371e-01
3.203977622449526164e-02,4.770132431221524305e-01
3.204063931851564018e-02,4.151285733179682080e-01
3.204150241253602566e-02,6.302378676355909759e-01
3.204236550655640420e-02,5.526250060210498027e-01
3.204322860057678274e-02,7.572254782474769907e-01
3.204409169459716128e-02,6.140484797665167749e-01
3.204495478861753982e-02,5.182469451862804499e-01
3.204581788263791836e-02,5.158489855551434689e-01
3.204668097665829690e-02,5.565086622091209856e-01
3.204754407067867544e-02,7.161031906799785185e-01
3.204840716469905398e-02,5.395619037912799953e-01
3.204927025871943252e-02,5.916765411925006823e-01
3.205013335273981107e-02,4.381526438650299449e-01
3.205099644676018961e-02,5.675465597392940209e-01
3.205185954078056815e-02,6.407267272723263796e-01
3.205272263480094669e-02,6.337571239667677547e-01
3.205358572882132523e-02,4.574307141439604707e-01
3.205444882284170377e-02,6.031206763952210448e-01
3.205531191686208231e-02,6.069878092466459707e-01
3.205617501088246085e-02,4.833085466160285670e-01
3.205703810490283939e-02,6.169789156436042976e-01
3.205790119892321793e-02,5.188678045363191993e-01
3.205876429294359647e-02,5.797425195784778884e-01
3.205962738696397502e-02,5.586202423366507519e-01
3.206049048098435356e-02,5.599701452278736946e-01
3.206135357500473210e-02,4.937562260339450892e-01
3.206221666902511064e-02,5.443415354925150718e-01
3.206307976304548918e-02,6.663152843484746457e-01
3.206394285706586772e-02,4.566113284389721194e-01
3.206480595108624626e-02,5.661606189494797770e-01
3.206566904510662480e-02,6.521880731343236981e-01
3.206653213912700334e-02,8.043978440030927768e-01
3.206739523314738188e-02,6.031476651476046502e-01
3.206825832716776042e-02,5.005523696446922965e-01
3.206912142118813897e-02,5.033824392579275830e-01
3.206998451520851751e-02,4.709105486974873300e-01
3.207084760922889605e-02,4.967984389587980498e-01
3.207171070324927459e-02,5.561663572433479530e-01
3.207257379726965313e-02,5.081692544961811109e-01
3.207343689129003167e-02,4.926666507203172896e-01
3.207429998531041021e-02,7.057382446076635452e-01
3.207516307933078875e-02,3.822700408333304933e-01
3.207602617335116729e-02,5.040813235983807594e-01
3.207688926737154583e-02,4.259110805064190153e-01
3.207775236139192437e-02,7.578528439394011107e-01
3.207861545541230291e-02,4.032054642376444731e-01
3.207947854943268146e-02,6.660497675320324884e-01
3.208034164345306000e-02,6.438404875732671728e-01
3.208120473747343854e-02,4.348251023126361026e-01
3.208206783149381708e-02,5.693787975373449939e-01
3.208293092551419562e-02,5.932737268104899542e-01
3.208379401953457416e-02,5.793767559610244477e-01
3.208465711355495270e-02,3.815235241043184455e-01
3.208552020757533124e-02,5.992788792020959932e-01
3.208638330159570978e-02,6.969933601561981718e-01
3.208724639561608832e-02,6.607964581848215779e-01
3.208810948963646686e-02,5.593936193469987161e-01
3.208897258365684541e-02,5.566353618212759313e-01
3.208983567767722395e-02,4.696421078099424773e-01
3.209069877169760249e-02,6.063534157063426022e-01
3.209156186571798103e-02,5.309518778286321794e-01
3.209242495973835957e-02,6.545769960003438026e-01
3.209328805375873811e-02,5.465458668208901249e-01
3.209415114777911665e-02,7.664300139785279464e-01
3.209501424179949519e-02,4.558964270648403483e-01
3.209587733581987373e-02,5.165695900678693997e-01
3.209674042984025227e-02,7.274734767645369971e-01
3.209760352386063081e-02,6.635625812128631562e-01
3.209846661788100936e-02,5.537593751584980462e-01
3.209932971190138790e-02,4.680709401567448857e-01
3.210019280592176644e-02,4.501304007251331063e-01
3.210105589994214498e-02,4.811749282655010673e-01
3.210191899396252352e-02,6.779081838648761682e-01
3.210278208798290206e-02,6.822303538079835805e-01
3.210364518200328060e-02,4.497777695250326224e-01
3.210450827602365914e-02,6.268154130487793019e-01
3.210537137004403768e-02,4.379608815124157450e-01
3.210623446406441622e-02,5.989925578942053574e-01
3.210709755808479476e-02,5.053083237154922802e-01
3.210796065210517330e-02,4.664524599717551623e-01
3.210882374612555185e-02,6.966134864273918481e-01
3.210968684014593039e-02,4.229485726799115941e-01
3.211054993416630893e-02,5.043993689796173463e-01
3.211141302818668747e-02,7.536100877553069122e-01
3.211227612220706601e-02,5.334212423895731137e-01
3.211313921622744455e-02,6.413620033659650499e-01
3.211400231024783003e-02,6.099199643080915889e-01
3.211486540426820857e-02,5.861644159712340318e-01
3.211572849828858711e-02,6.548716696669697468e-01
3.211659159230896565e-02,5.291343779599892994e-01
3.211745468632934419e-02,5.343005298352490051e-01
3.211831778034972273e-02,6.878792721164147528e-01
3.211918087437010128e-02,4.984609206175134588e-01
3.212004396839047982e-02,5.822595797098648607e-01
3.212090706241085836e-02,4.782205980897754616e-01
3.212177015643123690e-02,6.657145047386442416e-01
3.212263325045161544e-02,4.335503146345403014e-01
3.212349634447199398e-02,6.443279552672680488e-01
3.212435943849237252e-02,5.673409314231205869e-01
3.212522253251275106e-02,6.505278631004920431e-01
3.212608562653312960e-02,3.641165392811650525e-01
3.212694872055350814e-02,5.541457705904322406e-01
3.212781181457388668e-02,4.766669425544679539e-01
3.212867490859426522e-02,6.946901207183614479e-01
3.212953800261464377e-02,5.774723978265207114e-01
3.213040109663502231e-02,5.654817791252452208e-01
3.213126419065540085e-02,5.416892203564648289e-01
3.213212728467577939e-02,3.936344787469011619e-01
3.213299037869615793e-02,5.894436309712809408e-01
3.213385347271653647e-02,6.702924801848113567e-01
3.213471656673691501e-02,7.868531370813878212e-01
3.213557966075729355e-02,5.763809462936457795e-01
3.213644275477767209e-02,4.734892773257894927e-01
3.213730584879805063e-02,4.345124709978278599e-01
3.213816894281842917e-02,4.412050775360337740e-01
3.213903203683880772e-02,3.508281720002949244e-01
3.213989513085918626e-02,5.252629655062899250e-01
3.214075822487956480e-02,4.907194386374823525e-01
3.214162131889994334e-02,5.381492510875574009e-01
3.214248441292032188e-02,7.958960527489963299e-01
3.214334750694070042e-02,4.148977273949100986e-01
3.214421060096107896e-02,5.558450580827021259e-01
3.214507369498145750e-02,6.941765036502945962e-01
3.214593678900183604e-02,6.341622168046502361e-01
3.214679988302221458e-02,4.510412836260624392e-01
3.214766297704259312e-02,5.324747209571496498e-01
3.214852607106297167e-02,5.096993119217269053e-01
3.214938916508335021e-02,6.507286527347595495e-01
3.215025225910372875e-02,5.606233309193603409e-01
3.215111535312410729e-02,6.836181056423491498e-01
3.215197844714448583e-02,6.102150749126274976e-01
3.215284154116486437e-02,5.184436960829629237e-01
3.215370463518524291e-02,6.357201554352059913e-01
3.215456772920562145e-02,4.920416527451551003e-01
3.215543082322599999e-02,4.662801112464167175e-01
3.215629391724637853e-02,4.576612658659779953e-01
3.215715701126675707e-02,7.275614867771617034e-01
3.215802010528713561e-02,5.494442608508058878e-01
3.215888319930751416e-02,6.203844179840545259e-01
3.215974629332789270e-02,4.970772248200775456e-01
3.216060938734827124e-02,5.944747915296868523e-01
3.216147248136864978e-02,6.997504494474103831e-01
3.216233557538902832e-02,6.637591719997327777e-01
3.216319866940940686e-02,3.678695002150591531e-01
3.216406176342978540e-02,4.944343109901561673e-01
3.216492485745016394e-02,4.956068042458253720e-01
3.216578795147054248e-02,6.196866471058471992e-01
3.216665104549092102e-02,6.787102660346642224e-01
3.216751413951129956e-02,4.614735884068087435e-01
3.216837723353167811e-02,5.429658375155324013e-01
3.216924032755205665e-02,7.025799035672454229e-01
3.217010342157243519e-02,5.369543587172878052e-01
3.217096651559281373e-02,6.197421976841351876e-01
3.217182960961319227e-02,8.159084727976169127e-01
3.217269270363357081e-02,7.931541915613916638e-01
3.217355579765394935e-02,5.174453808966507085e-01
3.217441889167432789e-02,5.946214361653504588e-01
3.217528198569470643e-02,6.338545886153982289e-01
3.217614507971508497e-02,4.450193948239784536e-01
3.217700817373546351e-02,6.836295058484109788e-01
3.217787126775584206e-02,5.706245196978548817e-01
3.217873436177622060e-02,6.359389622960256450e-01
3.217959745579659914e-02,6.088597439662486455e-01
3.218046054981697768e-02,6.408567519285772729e-01
3.218132364383735622e-02,4.995380094435946661e-01
3.218218673785773476e-02,5.164366495376188082e-01
3.218304983187811330e-02,6.278793564417768369e-01
3.218391292589849184e-02,3.697679009740136302e-01
3.218477601991887038e-02,6.231076837999605100e-01
3.218563911393925586e-02,4.526848353635989364e-01
3.218650220795963440e-02,4.849415312534775535e-01
3.218736530198001294e-02,5.140910934957474421e-01
3.218822839600039148e-02,5.382721524605652563e-01
3.218909149002077003e-02,6.739688885794651307e-01
3.218995458404114857e-02,7.172096622007897437e-01
3.219081767806152711e-02,5.841795618553186076e-01
3.219168077208190565e-02,4.408483269110777814e-01
3.219254386610228419e-02,5.570232203287197592e-01
3.219340696012266273e-02,5.193627859890532772e-01
3.219427005414304127e-02,5.606039195191733215e-01
3.219513314816341981e-02,6.103048325693027909e-01
3.219599624218379835e-02,7.241609157572918010e-01
3.219685933620417689e-02,5.492196162147867655e-01
3.219772243022455543e-02,5.178946267847041041e-01
3.219858552424493398e-02,4.299149863202508248e-01
3.219944861826531252e-02,5.229769240833760380e-01
3.220031171228569106e-02,5.129187420308429779e-01
3.220117480630606960e-02,6.033085469011562063e-01
3.220203790032644814e-02,7.342312480837386302e-01
3.220290099434682668e-02,4.365505935234010315e-01
3.220376408836720522e-02,4.982340452770027128e-01
3.220462718238758376e-02,3.747652349442054387e-01
3.220549027640796230e-02,5.820549004208259714e-01
3.220635337042834084e-02,6.379964083255580398e-01
3.220721646444871938e-02,4.786178387652106903e-01
3.220807955846909792e-02,5.842396123889432857e-01
3.220894265248947647e-02,4.635631537752229470e-01
3.220980574650985501e-02,4.249337275756311927e-01
3.221066884053023355e-02,6.092040929732335242e-01
3.221153193455061209e-02,5.897067259548050000e-01
3.221239502857099063e-02,4.445703373918037937e-01
3.221325812259136917e-02,3.047739751403943376e-01
3.221412121661174771e-02,7.793683925605545681e-01
3.221498431063212625e-02,6.192797935501840323e-01
3.221584740465250479e-02,4.531554152995823093e-01
3.221671049867288333e-02,6.122505279584949944e-01
3.221757359269326187e-02,3.993510183116732448e-01
3.221843668671364042e-02,6.901038599045336008e-01
3.221929978073401896e-02,4.498714640446113133e-01
3.222016287475439750e-02,7.658657240002668676e-01
3.222102596877477604e-02,4.495835595797256223e-01
3.222188906279515458e-02,6.588340390204031616e-01
3.222275215681553312e-02,5.838443516710609682e-01
3.222361525083591166e-02,4.277015056617848865e-01
3.222447834485629020e-02,5.617743938013252114e-01
3.222534143887666874e-02,5.766213941198503612e-01
3.222620453289704728e-02,4.840616250817590949e-01
3.222706762691742582e-02,3.666467202755373522e-01
3.222793072093780437e-02,5.245401678051770933e-01
3.222879381495818291e-02,5.493530504811382498e-01
3.222965690897856145e-02,7.112351139515562526e-01
3.223052000299893999e-02,3.711599581333177023e-01
3.223138309701931853e-02,6.160358879080604089e-01
3.223224619103969707e-02,6.849464019226233491e-01
3.223310928506007561e-02,6.727165516403419421e-01
3.223397237908045415e-02,6.275591978753074507e-01
3.223483547310083269e-02,5.673585168647927723e-01
3.223569856712121123e-02,7.456526986720068972e-01
3.223656166114158977e-02,5.009678856100086008e-01
3.223742475516196831e-02,4.810516340277174452e-01
3.223828784918234686e-02,4.610264569084913666e-01
3.223915094320272540e-02,3.821989860217761548e-01
3.224001403722310394e-02,6.612821578061786054e-01
3.224087713124348248e-02,7.312498962649838230e-01
3.224174022526386102e-02,5.408360292786790202e-01
3.224260331928423956e-02,6.052838255883901120e-01
3.224346641330461810e-02,4.337410646217700338e-01
3.224432950732499664e-02,4.695980694071705264e-01
3.224519260134537518e-02,6.822479516890822548e-01
3.224605569536575372e-02,5.410595574795568075e-01
3.224691878938613226e-02,7.086954435974075484e-01
3.224778188340651081e-02,5.328027370144776675e-01
3.224864497742688935e-02,5.640186603361809770e-01
3.224950807144726789e-02,7.059099445811300999e-01
3.225037116546764643e-02,5.585315908736321333e-01
3.225123425948802497e-02,6.323180800270464808e-01
3.225209735350840351e-02,5.524416148491070322e-01
3.225296044752878205e-02,2.862278931723878928e-01
3.225382354154916059e-02,7.410513154439005712e-01
3.225468663556953913e-02,4.852468928804375414e-01
3.225554972958991767e-02,5.263271314584457850e-01
3.225641282361029621e-02,5.912819018083831368e-01
3.225727591763067476e-02,5.615614184566288802e-01
3.225813901165106024e-02,4.379582316876089454e-01
3.225900210567143878e-02,3.860824841256074169e-01
3.225986519969181732e-02,4.722088303176864010e-01
3.226072829371219586e-02,6.182551836341129148e-01
3.226159138773257440e-02,6.543596629400444398e-01
3.226245448175295294e-02,5.462163151116496973e-01
3.226331757577333148e-02,5.934913562568939760e-01
3.226418066979371002e-02,5.262037711720345401e-01
3.226504376381408856e-02,5.687800158568747655e-01
3.226590685783446710e-02,4.266802323029786903e-01
3.226676995185484564e-02,5.710151212438404622e-01
3.226763304587522418e-02,5.861278129504069456e-01
3.226849613989560273e-02,5.156342080595593957e-01
3.226935923391598127e-02,5.188528384212137690e-01
3.227022232793635981e-02,5.034245370985448442e-01
3.227108542195673835e-02,5.919266357739971784e-01
3.227194851597711689e-02,4.779459310067834532e-01
3.227281160999749543e-02,4.745736320909955674e-01
3.227367470401787397e-02,7.125348951594151492e-01
3.227453779803825251e-02,6.899959474862042974e-01
3.227540089205863105e-02,5.494762216352891970e-01
3.227626398607900959e-02,4.492994424144369781e-01
3.227712708009938813e-02,5.348371331698656972e-01
3.227799017411976668e-02,6.022100594607020518e-01
3.227885326814014522e-02,5.300532729624618522e-01
3.227971636216052376e-02,4.124246801282344110e-01
3.228057945618090230e-02,6.954625811836191440e-01
3.228144255020128084e-02,6.424384421518140043e-01
3.228230564422165938e-02,5.617478958230905928e-01
3.228316873824203792e-02,5.031725030950721100e-01
3.228403183226241646e-02,7.084303909352942519e-01
3.228489492628279500e-02,7.022504751918221544e-01
3.228575802030317354e-02,8.050000763967056772e-01
3.228662111432355208e-02,5.147911870452703820e-01
3.228748420834393063e-02,5.538279325282241539e-01
3.228834730236430917e-02,4.990074317042644259e-01
3.228921039638468771e-02,5.530030272698678306e-01
3.229007349040506625e-02,5.886362471924371231e-01
3.229093658442544479e-02,3.788963931096916982e-01
3.229179967844582333e-02,4.136499675548367394e-01
3.229266277246620187e-02,4.286863704646207140e-01
3.229352586648658041e-02,4.692100088665493995e-01
3.229438896050695895e-02,5.322674667254824188e-01
3.229525205452733749e-02,6.553694609886826505e-01
3.229611514854771603e-02,4.330385393575502118e-01
3.229697824256809457e-02,7.595278286377160626e-01
3.229784133658847312e-02,5.551162546797683284e-01
3.229870443060885166e-02,4.829947085683050090e-01
3.229956752462923020e-02,4.432501657671978346e-01
3.230043061864960874e-02,6.921282675808352325e-01
3.230129371266998728e-02,5.381510806966971483e-01
3.230215680669036582e-02,4.088491012985014939e-01
3.230301990071074436e-02,5.382312910403009854e-01
3.230388299473112290e-02,6.606692710543187186e-01
3.230474608875150144e-02,7.056671219251081650e-01
3.230560918277187998e-02,6.036545185886025289e-01
3.230647227679225852e-02,4.348826915064879506e-01
3.230733537081263707e-02,4.277299458525197773e-01
